station,station_ja,year,month,mean_temp_c,precip_total_mm,sunshine_h,source_url,publish_date,publish_date_basis
akita,秋田,2009,1,1.3,182.0,57.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=32&block_no=47582&year=2009&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2013,10,15.5,179.5,110.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2013&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2013,11,7.1,85.0,100.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2013&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2013,12,2.4,134.5,60.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2013&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,1,-0.1,67.5,98.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,2,-0.5,100.5,99.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,3,3.7,154.5,114.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,4,10.3,34.0,243.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,5,16.8,74.5,209.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,6,21.4,83.5,170.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,7,24.1,168.0,165.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,8,25.0,157.5,133.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,9,19.4,27.0,187.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,10,13.3,157.5,166.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,11,7.7,85.0,101.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2014,12,0.3,227.0,48.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2014&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,1,-0.2,67.0,68.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,2,0.9,53.5,83.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,3,5.0,112.0,149.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,4,11.6,89.5,196.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,5,18.6,40.0,272.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,6,20.6,76.0,176.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,7,25.3,78.0,192.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,8,24.3,101.5,141.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,9,19.8,201.5,127.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,10,13.7,30.5,176.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,11,9.1,87.0,81.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2015,12,3.7,90.5,79.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2015&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,1,0.9,113.5,54.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,2,1.4,35.5,109.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,3,5.5,26.0,163.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,4,11.5,100.0,189.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,5,17.9,69.0,210.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,6,20.7,98.0,171.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,7,23.5,167.0,151.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,8,25.7,321.5,205.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,9,21.7,145.5,100.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,10,13.9,44.5,154.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,11,6.6,50.0,103.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2016,12,3.2,73.0,68.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2016&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,1,0.3,106.5,75.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,2,1.1,94.5,83.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,3,3.6,45.5,136.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,4,10.5,44.5,172.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,5,17.4,54.5,215.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,6,19.1,49.0,167.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,7,25.5,358.0,172.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,8,24.2,174.5,121.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,9,19.8,95.5,170.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,10,13.6,188.0,79.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,11,6.7,42.5,91.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2017,12,1.3,88.5,70.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2017&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,1,-1.1,116.5,80.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,2,-1.0,50.5,134.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,3,5.8,89.0,190.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,4,11.6,49.0,173.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,5,16.8,103.5,173.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,6,20.9,42.5,173.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,7,26.8,52.0,216.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,8,25.0,281.0,169.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,9,20.1,173.5,103.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,10,14.9,36.5,144.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,11,8.8,19.5,121.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2018,12,2.3,110.5,84.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2018&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,1,0.1,62.5,71.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,2,1.6,40.0,113.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,3,5.5,93.5,147.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,4,9.5,63.0,180.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,5,17.6,95.5,295.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,6,19.9,141.5,158.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,7,23.5,160.5,132.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,8,26.8,149.0,195.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,9,21.5,83.0,161.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,10,15.4,307.0,118.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,11,8.3,23.5,122.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2019,12,3.3,42.5,93.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2019&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,1,2.3,81.5,75.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,2,2.5,65.0,101.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,3,6.1,58.0,149.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,4,9.0,143.0,164.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,5,17.2,35.0,185.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,6,22.1,48.0,197.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,7,22.8,483.5,71.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,8,27.0,60.0,212.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,9,22.4,123.0,121.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,10,14.0,37.5,103.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,11,8.6,31.0,109.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2020,12,1.9,119.0,53.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2020&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,1,-1.0,70.0,77.2,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,2,1.2,77.0,92.1,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,3,6.5,47.5,174.9,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,4,10.6,69.0,215.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,5,16.5,56.5,161.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,6,21.6,53.0,199.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,7,25.3,115.0,180.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,8,25.4,106.0,157.6,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,9,20.0,89.5,161.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,10,14.6,101.0,132.0,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,11,8.9,110.5,117.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2021,12,2.4,142.5,63.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2021&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2022,1,-0.8,87.5,91.8,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2022,2,-0.1,86.5,90.5,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2022,3,4.4,80.0,147.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2022,4,11.6,83.0,221.3,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2022,5,16.9,59.5,225.4,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2022,6,21.0,88.0,162.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
yamagata,山形,2022,7,25.8,157.5,178.7,https://www.data.jma.go.jp/stats/etrn/view/monthly_s1.php?prec_no=35&block_no=47588&year=2022&month=&day=&view=,2026-09-05,fetch date (JMA pages carry no publish date; raw/research/weather/html/<station>_<year>.html)
